Date;Open;High;Low;Close     ;Adj Close ;Volume
May 7, 2025;56,900.00;57,700.00;56,900.00;57,200.00;57,200.00;2,910,910
May 6, 2025;57,000.00;57,400.00;56,900.00;56,900.00;56,900.00;2,555,912
May 5, 2025;57,500.00;57,600.00;56,900.00;56,900.00;56,900.00;4,242,785
Apr 29, 2025;57,500.00;57,900.00;57,200.00;57,600.00;57,600.00;4,938,200
Apr 28, 2025;58,300.00;58,300.00;57,500.00;57,500.00;57,500.00;2,664,700
Apr 25, 2025;56,500.00;58,300.00;56,500.00;58,300.00;58,300.00;8,517,700
Apr 24, 2025;56,500.00;56,800.00;56,200.00;56,300.00;56,300.00;2,106,400
Apr 23, 2025;56,800.00;57,300.00;56,400.00;56,400.00;56,400.00;3,586,000
Apr 22, 2025;56,600.00;56,600.00;53,900.00;56,000.00;56,000.00;7,205,000
Apr 21, 2025;56,800.00;57,100.00;56,500.00;56,700.00;56,700.00;3,021,400
Apr 18, 2025;56,700.00;57,300.00;56,600.00;56,600.00;56,600.00;3,137,200
Apr 17, 2025;55,500.00;56,600.00;54,800.00;56,000.00;56,000.00;7,219,000
Apr 16, 2025;56,400.00;57,200.00;56,000.00;56,000.00;56,000.00;3,735,600
Apr 15, 2025;56,700.00;57,500.00;56,300.00;56,300.00;56,300.00;4,163,500
Apr 14, 2025;57,900.00;57,900.00;56,500.00;56,900.00;56,900.00;5,679,700
Apr 11, 2025;55,600.00;58,400.00;55,600.00;57,500.00;57,500.00;9,164,400
Apr 10, 2025;55,600.00;55,600.00;55,600.00;55,600.00;55,600.00;1,914,300
Apr 9, 2025;51,400.00;55,200.00;51,400.00;52,000.00;52,000.00;9,932,600
Apr 8, 2025;56,700.00;56,900.00;54,500.00;54,500.00;54,500.00;13,765,200
Apr 4, 2025;54,000.00;58,800.00;53,800.00;58,500.00;58,500.00;9,826,600
Apr 3, 2025;59,500.00;59,600.00;56,300.00;56,500.00;56,500.00;16,938,200
Apr 2, 2025;60,700.00;61,400.00;60,500.00;60,500.00;60,500.00;4,684,400
Apr 1, 2025;61,200.00;61,200.00;60,300.00;60,800.00;60,800.00;3,129,300
Mar 31, 2025;60,800.00;61,600.00;60,600.00;60,600.00;60,600.00;5,880,100
Mar 28, 2025;61,000.00;61,100.00;60,200.00;60,300.00;60,300.00;5,561,600
Mar 27, 2025;61,200.00;61,500.00;61,100.00;61,100.00;61,100.00;2,313,900
Mar 26, 2025;61,500.00;61,900.00;61,200.00;61,200.00;61,200.00;1,846,000
Mar 25, 2025;61,700.00;61,700.00;61,200.00;61,400.00;61,400.00;2,507,400
Mar 24, 2025;61,400.00;62,000.00;61,100.00;61,400.00;61,400.00;2,539,900
Mar 21, 2025;61,800.00;61,800.00;61,200.00;61,300.00;61,300.00;3,855,000
Mar 20, 2025;62,200.00;62,200.00;61,300.00;61,800.00;61,800.00;3,939,200
Mar 19, 2025;62,700.00;62,800.00;61,900.00;62,300.00;62,300.00;3,153,400
Mar 18, 2025;63,100.00;63,100.00;62,500.00;62,500.00;62,500.00;3,281,943
Mar 17, 2025;62,400.00;63,400.00;62,400.00;63,000.00;63,000.00;4,177,100
Mar 14, 2025;62,400.00;62,700.00;62,100.00;62,100.00;62,100.00;2,696,700
Mar 13, 2025;62,300.00;62,900.00;61,900.00;62,000.00;62,000.00;5,100,400
Mar 12, 2025;62,500.00;62,800.00;62,200.00;62,200.00;62,200.00;2,755,400
Mar 11, 2025;62,300.00;62,500.00;62,100.00;62,400.00;62,400.00;2,287,600
Mar 10, 2025;63,000.00;63,000.00;62,500.00;62,500.00;62,500.00;2,579,500
Mar 7, 2025;62,900.00;63,000.00;62,400.00;62,700.00;62,700.00;2,655,600
Mar 6, 2025;62,700.00;62,900.00;62,200.00;62,900.00;62,900.00;3,175,600
Mar 5, 2025;63,600.00;63,600.00;62,700.00;62,700.00;62,700.00;2,275,500
Mar 4, 2025;63,200.00;63,800.00;62,900.00;63,500.00;63,500.00;6,242,000
Mar 3, 2025;62,800.00;63,200.00;62,300.00;63,200.00;63,200.00;3,660,600
Feb 28, 2025;62,300.00;63,200.00;62,200.00;62,200.00;62,200.00;5,468,200
Feb 27, 2025;63,200.00;63,200.00;62,200.00;62,200.00;62,200.00;3,570,600
Feb 26, 2025;63,000.00;63,400.00;62,900.00;63,100.00;63,100.00;3,782,600
Feb 25, 2025;64,000.00;64,000.00;62,600.00;62,900.00;62,900.00;3,934,200
Feb 24, 2025;61,600.00;63,900.00;61,600.00;63,800.00;63,800.00;11,512,800
Feb 21, 2025;60,800.00;62,100.00;60,600.00;61,400.00;61,400.00;4,737,200
Feb 20, 2025;60,900.00;60,900.00;60,600.00;60,700.00;60,700.00;4,473,200
Feb 19, 2025;60,300.00;60,900.00;60,300.00;60,800.00;60,800.00;3,072,700
Feb 18, 2025;60,400.00;60,500.00;60,000.00;60,300.00;60,300.00;2,496,800
Feb 17, 2025;60,400.00;60,600.00;60,000.00;60,000.00;60,000.00;3,632,400
Feb 14, 2025;60,700.00;60,700.00;60,300.00;60,300.00;60,300.00;6,488,800
Feb 13, 2025;61,000.00;61,000.00;60,400.00;60,700.00;60,700.00;2,624,800
Feb 12, 2025;60,600.00;61,000.00;60,500.00;61,000.00;61,000.00;3,555,200
Feb 11, 2025;60,600.00;60,700.00;60,100.00;60,400.00;60,400.00;3,666,500
Feb 10, 2025;61,200.00;61,200.00;60,600.00;60,600.00;60,600.00;2,592,100
Feb 7, 2025;60,700.00;61,200.00;60,600.00;60,800.00;60,800.00;3,012,600
Feb 6, 2025;61,500.00;61,600.00;60,500.00;60,700.00;60,700.00;3,224,800
Feb 5, 2025;60,400.00;61,500.00;60,400.00;61,500.00;61,500.00;3,809,900
Feb 4, 2025;60,600.00;60,900.00;60,000.00;60,200.00;60,200.00;7,983,000
Feb 3, 2025;62,200.00;62,200.00;60,500.00;60,500.00;60,500.00;7,629,600
Jan 24, 2025;61,900.00;62,500.00;61,800.00;62,200.00;62,200.00;1,658,900
Jan 23, 2025;61,600.00;62,300.00;61,600.00;62,000.00;62,000.00;1,858,300
Jan 22, 2025;62,000.00;62,000.00;61,600.00;61,600.00;61,600.00;1,760,900
Jan 21, 2025;62,000.00;62,100.00;61,600.00;61,800.00;61,800.00;1,975,738
Jan 20, 2025;62,000.00;62,200.00;61,600.00;61,900.00;61,900.00;1,633,600
Jan 17, 2025;62,200.00;62,200.00;62,000.00;62,000.00;62,000.00;2,303,292
Jan 16, 2025;62,300.00;62,600.00;61,700.00;61,900.00;61,900.00;1,684,500
Jan 15, 2025;62,100.00;62,300.00;61,700.00;61,700.00;61,700.00;1,216,400
Jan 14, 2025;61,400.00;61,800.00;61,300.00;61,600.00;61,600.00;1,235,100
Jan 13, 2025;61,200.00;61,900.00;61,100.00;61,400.00;61,400.00;1,601,700
Jan 10, 2025;61,700.00;61,900.00;61,300.00;61,300.00;61,300.00;1,720,800
Jan 9, 2025;61,800.00;61,900.00;61,300.00;61,800.00;61,800.00;1,500,000
Jan 8, 2025;62,000.00;62,100.00;61,200.00;61,700.00;61,700.00;2,084,300
Jan 7, 2025;62,600.00;63,000.00;61,600.00;61,700.00;61,700.00;2,802,100
Jan 6, 2025;63,000.00;63,200.00;62,500.00;62,500.00;62,500.00;2,103,500
Jan 3, 2025;63,200.00;63,300.00;62,900.00;63,000.00;63,000.00;1,856,800
Jan 2, 2025;63,600.00;63,800.00;63,100.00;63,100.00;63,100.00;2,336,600
Dec 31, 2024;63,400.00;63,800.00;63,300.00;63,400.00;63,400.00;3,349,900
Dec 30, 2024;63,600.00;63,700.00;63,300.00;63,300.00;63,300.00;1,490,800
Dec 27, 2024;63,900.00;64,100.00;63,700.00;63,800.00;63,800.00;2,819,200
Dec 26, 2024;500 Dividend;;;;;
Dec 26, 2024;64,200.00;64,200.00;63,800.00;63,800.00;63,800.00;3,886,800
Dec 25, 2024;64,400.00;64,900.00;64,400.00;64,400.00;63,900.00;1,382,500
Dec 24, 2024;64,400.00;64,700.00;64,100.00;64,300.00;63,800.78;4,725,000
Dec 23, 2024;64,700.00;65,000.00;64,300.00;64,400.00;63,900.00;1,367,800
Dec 20, 2024;64,000.00;65,000.00;64,000.00;65,000.00;64,495.34;3,799,600
Dec 19, 2024;64,400.00;64,500.00;63,900.00;63,900.00;63,403.88;2,646,900
Dec 18, 2024;65,000.00;65,100.00;64,700.00;64,700.00;64,197.67;1,614,100
Dec 17, 2024;64,900.00;65,000.00;64,500.00;64,600.00;64,098.45;1,203,900
Dec 16, 2024;64,200.00;65,200.00;64,200.00;65,000.00;64,495.34;2,387,600
Dec 13, 2024;64,300.00;64,500.00;64,100.00;64,200.00;63,701.55;1,396,700
Dec 12, 2024;64,200.00;64,900.00;64,200.00;64,600.00;64,098.45;2,247,507
Dec 11, 2024;63,900.00;64,600.00;63,900.00;64,200.00;63,701.55;2,024,600
Dec 10, 2024;64,100.00;64,400.00;63,900.00;63,900.00;63,403.88;1,711,000
Dec 9, 2024;64,500.00;64,500.00;64,000.00;64,100.00;63,602.33;1,762,700
Dec 6, 2024;64,500.00;64,800.00;64,100.00;64,100.00;63,602.33;1,677,900
Dec 5, 2024;63,500.00;64,700.00;63,200.00;64,300.00;63,800.78;2,218,400
Dec 4, 2024;63,800.00;63,900.00;63,300.00;63,300.00;62,808.54;2,745,800
Dec 3, 2024;64,600.00;64,600.00;63,900.00;63,900.00;63,403.88;2,425,200
Dec 2, 2024;64,600.00;64,800.00;64,200.00;64,500.00;63,999.22;1,229,100
Nov 29, 2024;64,500.00;64,800.00;64,300.00;64,600.00;64,098.45;1,105,500
Nov 28, 2024;65,000.00;65,000.00;64,500.00;64,500.00;63,999.22;1,273,300
Nov 27, 2024;64,800.00;65,000.00;64,500.00;64,600.00;64,098.45;1,586,400
Nov 26, 2024;64,500.00;65,000.00;64,400.00;64,800.00;64,296.89;1,675,600
Nov 25, 2024;64,300.00;64,600.00;64,200.00;64,300.00;63,800.78;2,446,600
Nov 22, 2024;63,900.00;64,800.00;63,900.00;64,300.00;63,800.78;2,585,700
Nov 21, 2024;63,700.00;64,100.00;63,400.00;63,900.00;63,403.88;2,253,500
Nov 20, 2024;63,000.00;63,800.00;62,900.00;63,600.00;63,106.21;2,818,000
Nov 19, 2024;63,300.00;63,500.00;63,000.00;63,000.00;62,510.87;2,833,600
Nov 18, 2024;63,700.00;64,200.00;63,200.00;63,200.00;62,709.32;3,797,000
Nov 15, 2024;64,900.00;64,900.00;63,700.00;63,700.00;63,205.43;3,688,300
Nov 14, 2024;65,000.00;65,000.00;64,700.00;65,000.00;64,495.34;1,779,900
Nov 13, 2024;65,100.00;65,600.00;64,700.00;65,000.00;64,495.34;2,820,700
Nov 12, 2024;65,200.00;65,700.00;64,800.00;64,900.00;64,396.12;1,729,600
Nov 11, 2024;65,700.00;65,800.00;64,700.00;65,200.00;64,693.79;2,737,600
Nov 8, 2024;66,000.00;66,200.00;65,600.00;65,700.00;65,189.91;1,852,400
Nov 7, 2024;66,000.00;66,200.00;65,600.00;65,900.00;65,388.36;1,152,300
Nov 6, 2024;66,000.00;66,000.00;65,300.00;65,800.00;65,289.13;2,594,600
Nov 4, 2024;65,900.00;66,600.00;65,600.00;65,600.00;65,090.68;2,118,800
Nov 1, 2024;66,100.00;66,300.00;65,600.00;65,800.00;65,289.13;2,178,005
Oct 31, 2024;66,600.00;66,600.00;65,300.00;66,100.00;65,586.80;5,269,100
Oct 29, 2024;67,300.00;67,300.00;66,800.00;67,000.00;66,479.81;2,030,600
Oct 28, 2024;67,700.00;68,000.00;66,700.00;67,200.00;66,678.26;2,923,300
Oct 25, 2024;68,600.00;68,600.00;67,900.00;68,000.00;67,472.05;2,170,200
Oct 24, 2024;67,300.00;69,000.00;67,300.00;68,400.00;67,868.95;4,365,000
Oct 23, 2024;67,300.00;67,600.00;67,200.00;67,300.00;66,777.48;1,835,900
Oct 22, 2024;67,300.00;67,800.00;67,200.00;67,300.00;66,777.48;2,250,400
Oct 21, 2024;67,400.00;67,900.00;67,200.00;67,300.00;66,777.48;1,860,000
Oct 18, 2024;67,600.00;68,000.00;67,400.00;67,400.00;66,876.71;1,737,502
Oct 17, 2024;67,600.00;67,900.00;67,300.00;67,600.00;67,075.16;1,655,019
Oct 16, 2024;66,800.00;68,100.00;66,800.00;67,500.00;66,975.93;2,003,900
Oct 15, 2024;67,200.00;67,400.00;66,700.00;66,800.00;66,281.37;3,473,302
Oct 14, 2024;68,100.00;68,100.00;67,100.00;67,200.00;66,678.26;3,220,500
Oct 11, 2024;68,100.00;68,200.00;67,500.00;67,700.00;67,174.38;2,690,038
Oct 10, 2024;68,300.00;68,800.00;67,700.00;67,700.00;67,174.38;3,122,515
Oct 9, 2024;68,300.00;68,600.00;67,800.00;67,800.00;67,273.60;3,827,960
Oct 8, 2024;67,200.00;68,200.00;67,200.00;68,200.00;67,670.50;3,177,649
Oct 7, 2024;68,700.00;69,300.00;67,100.00;67,100.00;66,579.04;6,381,300
Oct 4, 2024;70,500.00;70,500.00;68,400.00;68,500.00;67,968.16;6,751,000
Oct 3, 2024;70,200.00;70,500.00;69,900.00;70,300.00;69,754.20;2,948,030
Oct 2, 2024;70,200.00;70,200.00;69,600.00;70,100.00;69,555.74;3,279,930
Oct 1, 2024;70,200.00;70,700.00;70,100.00;70,100.00;69,555.74;2,040,200
Sep 30, 2024;71,000.00;71,000.00;70,100.00;70,100.00;69,555.74;2,043,516
Sep 27, 2024;70,800.00;71,200.00;70,700.00;71,000.00;70,448.76;3,168,700
Sep 26, 2024;69,600.00;71,100.00;69,600.00;70,700.00;70,151.09;4,484,109
Sep 25, 2024;70,300.00;70,400.00;69,600.00;69,600.00;69,059.63;4,847,436
Sep 24, 2024;2450 Dividend;;;;;
Sep 24, 2024;71,000.00;71,000.00;70,100.00;70,300.00;69,754.20;2,199,514
Sep 23, 2024;73,100.00;73,200.00;72,600.00;72,900.00;69,903.03;2,997,201
Sep 20, 2024;73,500.00;74,000.00;72,700.00;72,700.00;69,711.25;6,555,403
Sep 19, 2024;73,300.00;73,500.00;73,000.00;73,300.00;70,286.59;1,572,742
Sep 18, 2024;73,600.00;73,900.00;73,000.00;73,300.00;70,286.59;2,845,344
Sep 17, 2024;72,000.00;73,400.00;71,700.00;73,400.00;70,382.48;2,526,732
Sep 16, 2024;73,000.00;73,000.00;71,900.00;71,900.00;68,944.14;4,034,700
Sep 13, 2024;74,800.00;74,800.00;72,900.00;72,900.00;69,903.03;5,347,113
Sep 12, 2024;75,000.00;75,200.00;74,400.00;74,700.00;71,629.03;2,052,124
Sep 11, 2024;74,800.00;75,100.00;73,900.00;74,600.00;71,533.14;3,165,231
Sep 10, 2024;74,800.00;75,500.00;74,300.00;74,900.00;71,820.80;3,332,434
Sep 9, 2024;75,100.00;75,100.00;74,200.00;74,800.00;71,724.92;2,638,800
Sep 6, 2024;74,900.00;75,500.00;74,800.00;75,400.00;72,300.25;3,641,800
Sep 5, 2024;74,300.00;75,400.00;74,100.00;74,700.00;71,629.03;5,857,542
Sep 4, 2024;73,300.00;74,500.00;73,100.00;74,300.00;71,245.47;2,839,125
Aug 30, 2024;73,600.00;74,800.00;73,400.00;73,900.00;70,861.92;3,675,800
Aug 29, 2024;73,700.00;74,000.00;73,400.00;73,500.00;70,478.36;2,042,980
Aug 28, 2024;73,600.00;74,000.00;73,200.00;73,900.00;70,861.92;3,352,840
Aug 26, 2024;74,900.00;75,000.00;73,300.00;73,400.00;70,382.48;6,324,827
Aug 23, 2024;74,900.00;75,600.00;74,400.00;74,900.00;71,820.80;3,307,633
Aug 22, 2024;76,000.00;76,000.00;73,600.00;74,200.00;71,149.59;6,025,954
Aug 21, 2024;75,200.00;76,100.00;75,100.00;75,300.00;72,204.37;3,991,045
Aug 20, 2024;76,000.00;76,200.00;75,300.00;75,600.00;72,492.03;4,177,349
Aug 19, 2024;74,000.00;76,000.00;73,800.00;76,000.00;72,875.59;7,917,931
Aug 16, 2024;74,000.00;74,100.00;73,200.00;73,800.00;70,766.02;7,392,917
Aug 15, 2024;74,000.00;74,600.00;73,700.00;73,800.00;70,766.02;4,255,830
Aug 14, 2024;74,000.00;74,100.00;73,300.00;74,000.00;70,957.81;5,456,225
Aug 13, 2024;72,800.00;74,400.00;72,700.00;73,800.00;70,766.02;6,834,400
Aug 12, 2024;73,300.00;74,400.00;72,800.00;73,000.00;69,998.91;5,804,000
Aug 9, 2024;72,800.00;73,400.00;72,500.00;73,300.00;70,286.59;4,527,500
Aug 8, 2024;73,900.00;74,400.00;72,200.00;72,700.00;69,711.25;7,608,800
Aug 7, 2024;73,200.00;73,800.00;72,400.00;73,800.00;70,766.02;10,740,700
Aug 6, 2024;70,300.00;73,300.00;70,000.00;72,700.00;69,711.25;13,950,400
Aug 5, 2024;71,000.00;71,200.00;68,500.00;69,400.00;66,546.91;12,245,500
Aug 2, 2024;70,000.00;71,900.00;70,000.00;71,500.00;68,560.59;10,290,200
Aug 1, 2024;71,800.00;71,900.00;70,100.00;70,300.00;67,409.92;8,955,800
Jul 31, 2024;68,500.00;72,000.00;68,500.00;71,600.00;68,656.48;21,564,900
Jul 30, 2024;67,300.00;68,400.00;66,900.00;67,700.00;64,916.80;6,465,600
Jul 29, 2024;66,200.00;67,600.00;65,900.00;67,200.00;64,437.36;5,781,800
Jul 26, 2024;65,400.00;66,200.00;65,400.00;65,800.00;63,094.91;3,275,400
Jul 25, 2024;65,600.00;65,700.00;65,300.00;65,600.00;62,903.14;1,957,600
Jul 24, 2024;65,800.00;66,100.00;65,600.00;65,600.00;62,903.14;3,913,500
Jul 23, 2024;65,600.00;66,300.00;65,500.00;65,900.00;63,190.80;3,777,800
Jul 22, 2024;65,300.00;66,000.00;65,200.00;65,400.00;62,711.36;2,654,800
Jul 19, 2024;65,900.00;65,900.00;65,100.00;65,300.00;62,615.47;3,412,700
Jul 18, 2024;66,000.00;66,000.00;65,500.00;65,900.00;63,190.80;2,363,000
Jul 17, 2024;66,200.00;66,500.00;65,600.00;65,700.00;62,999.03;3,464,800
Jul 16, 2024;66,400.00;66,700.00;66,100.00;66,100.00;63,382.59;2,243,700
Jul 15, 2024;66,300.00;66,900.00;66,200.00;66,200.00;63,478.47;2,155,300
Jul 12, 2024;66,400.00;66,600.00;66,100.00;66,300.00;63,574.36;2,189,900
Jul 11, 2024;66,900.00;67,000.00;66,300.00;66,300.00;63,574.36;3,787,100
Jul 10, 2024;67,500.00;67,800.00;66,800.00;66,800.00;64,053.80;3,991,700
Jul 9, 2024;67,600.00;67,800.00;67,200.00;67,500.00;64,725.02;5,045,200
Jul 8, 2024;67,300.00;67,700.00;67,000.00;67,600.00;64,820.92;4,942,400
Jul 5, 2024;66,400.00;67,500.00;66,400.00;67,200.00;64,437.36;4,285,100
Jul 4, 2024;66,300.00;66,900.00;66,300.00;66,400.00;63,670.25;2,688,900
Jul 3, 2024;66,200.00;66,300.00;66,000.00;66,200.00;63,478.47;1,437,600
Jul 2, 2024;66,000.00;66,300.00;65,800.00;66,200.00;63,478.47;2,042,800
Jul 1, 2024;65,800.00;66,000.00;65,300.00;66,000.00;63,286.70;1,909,300
Jun 28, 2024;65,500.00;66,000.00;65,300.00;65,500.00;62,807.25;2,821,700
Jun 27, 2024;65,200.00;65,600.00;65,100.00;65,300.00;62,615.47;2,755,400
Jun 26, 2024;65,800.00;65,800.00;65,100.00;65,200.00;62,519.58;2,599,300
Jun 25, 2024;65,800.00;66,200.00;65,500.00;65,500.00;62,807.25;3,680,600
Jun 24, 2024;66,100.00;66,600.00;65,300.00;65,500.00;62,807.25;3,871,900
Jun 21, 2024;66,500.00;67,100.00;66,000.00;66,000.00;63,286.70;4,023,700
Jun 20, 2024;65,400.00;66,800.00;65,200.00;66,000.00;63,286.70;4,397,100
Jun 19, 2024;66,000.00;66,000.00;65,100.00;65,300.00;62,615.47;6,211,000
Jun 18, 2024;66,500.00;66,500.00;65,900.00;65,900.00;63,190.80;2,751,700
Jun 17, 2024;66,300.00;66,600.00;66,000.00;66,000.00;63,286.70;3,617,600
Jun 14, 2024;67,000.00;67,300.00;66,200.00;66,200.00;63,478.47;4,124,200
