Date;Open;High;Low;Close;Adj Close;Volume
May 7, 2025;23,550.00;23,600.00;23,200.00;23,250.00;23,250.00;21,946,620
May 6, 2025;23,600.00;23,700.00;23,500.00;23,550.00;23,550.00;22,810,170
May 5, 2025;23,700.00;23,750.00;23,450.00;23,550.00;23,550.00;19,587,740
Apr 29, 2025;23,700.00;23,750.00;23,550.00;23,550.00;23,550.00;13,327,800
Apr 28, 2025;23,800.00;23,850.00;23,550.00;23,700.00;23,700.00;23,070,500
Apr 25, 2025;23,500.00;23,750.00;23,300.00;23,550.00;23,550.00;40,909,200
Apr 24, 2025;23,400.00;23,400.00;23,050.00;23,250.00;23,250.00;18,099,100
Apr 23, 2025;23,450.00;23,700.00;23,100.00;23,400.00;23,400.00;33,860,600
Apr 22, 2025;22,850.00;23,150.00;21,550.00;23,100.00;23,100.00;45,405,000
Apr 21, 2025;23,500.00;23,500.00;22,800.00;22,950.00;22,950.00;37,143,800
Apr 18, 2025;23,100.00;23,450.00;23,050.00;23,250.00;23,250.00;32,262,900
Apr 17, 2025;22,700.00;23,000.00;22,600.00;23,000.00;23,000.00;21,593,500
Apr 16, 2025;23,000.00;23,250.00;22,750.00;22,900.00;22,900.00;21,927,000
Apr 15, 2025;23,000.00;23,400.00;22,900.00;23,000.00;23,000.00;29,512,300
Apr 14, 2025;23,500.00;23,550.00;23,150.00;23,450.00;23,450.00;31,742,100
Apr 11, 2025;22,500.00;23,500.00;22,400.00;23,450.00;23,450.00;78,980,400
Apr 10, 2025;22,050.00;22,050.00;22,050.00;22,050.00;22,050.00;3,818,165
Apr 9, 2025;19,450.00;21,400.00;19,450.00;20,650.00;20,650.00;61,224,580
Apr 8, 2025;21,150.00;21,900.00;20,900.00;20,900.00;20,900.00;67,764,110
Apr 4, 2025;21,100.00;22,450.00;21,100.00;22,450.00;22,450.00;75,397,780
Apr 3, 2025;23,600.00;23,700.00;22,650.00;22,650.00;22,650.00;87,853,100
Apr 2, 2025;24,600.00;24,650.00;24,350.00;24,350.00;24,350.00;10,558,900
Apr 1, 2025;24,150.00;24,600.00;24,000.00;24,600.00;24,600.00;15,642,910
Mar 31, 2025;23,850.00;24,100.00;23,800.00;24,100.00;24,100.00;19,358,100
Mar 28, 2025;24,000.00;24,100.00;23,800.00;23,900.00;23,900.00;16,254,000
Mar 27, 2025;24,000.00;24,100.00;23,900.00;23,900.00;23,900.00;13,025,800
Mar 26, 2025;24,150.00;24,400.00;24,000.00;24,000.00;24,000.00;18,277,300
Mar 25, 2025;24,500.00;24,550.00;24,150.00;24,200.00;24,200.00;16,673,900
Mar 24, 2025;24,300.00;24,400.00;23,950.00;24,400.00;24,400.00;18,367,900
Mar 21, 2025;24,300.00;24,500.00;24,200.00;24,300.00;24,300.00;18,167,500
Mar 20, 2025;24,000.00;24,350.00;23,900.00;24,250.00;24,250.00;22,462,200
Mar 19, 2025;23,900.00;24,000.00;23,700.00;23,850.00;23,850.00;22,227,800
Mar 18, 2025;24,400.00;24,400.00;23,900.00;23,900.00;23,900.00;28,146,980
Mar 17, 2025;24,400.00;24,450.00;24,100.00;24,300.00;24,300.00;27,206,500
Mar 14, 2025;24,250.00;24,450.00;24,150.00;24,300.00;24,300.00;20,034,010
Mar 13, 2025;24,650.00;24,700.00;24,200.00;24,300.00;24,300.00;25,644,110
Mar 12, 2025;24,900.00;25,000.00;24,600.00;24,600.00;24,600.00;33,557,610
Mar 11, 2025;24,200.00;24,800.00;24,150.00;24,800.00;24,800.00;28,304,210
Mar 10, 2025;24,750.00;24,900.00;24,450.00;24,500.00;24,500.00;19,469,650
Mar 7, 2025;24,250.00;24,900.00;24,100.00;24,500.00;24,500.00;50,980,620
Mar 6, 2025;23,700.00;24,100.00;23,500.00;24,100.00;24,100.00;30,549,330
Mar 5, 2025;23,400.00;24,100.00;23,300.00;23,550.00;23,550.00;33,892,120
Mar 4, 2025;23,050.00;23,600.00;22,850.00;23,400.00;23,400.00;34,307,010
Mar 3, 2025;23,000.00;23,100.00;22,950.00;23,100.00;23,100.00;13,220,000
Feb 28, 2025;23,100.00;23,150.00;22,950.00;23,000.00;23,000.00;12,262,810
Feb 27, 2025;23,200.00;23,250.00;22,950.00;23,200.00;23,200.00;13,556,110
Feb 26, 2025;23,500.00;23,550.00;23,200.00;23,200.00;23,200.00;8,767,912
Feb 25, 2025;23,050.00;23,550.00;23,050.00;23,400.00;23,400.00;38,636,410
Feb 24, 2025;22,800.00;23,050.00;22,800.00;23,000.00;23,000.00;13,739,210
Feb 21, 2025;22,900.00;23,150.00;22,800.00;22,900.00;22,900.00;21,152,420
Feb 20, 2025;23,000.00;23,000.00;22,850.00;22,850.00;22,850.00;11,621,810
Feb 19, 2025;22,800.00;22,950.00;22,700.00;22,850.00;22,850.00;10,350,910
Feb 18, 2025;22,650.00;22,950.00;22,600.00;22,700.00;22,700.00;12,498,110
Feb 17, 2025;22,900.00;22,900.00;22,600.00;22,650.00;22,650.00;9,304,053
Feb 14, 2025;23,000.00;23,000.00;22,800.00;22,850.00;22,850.00;8,323,592
Feb 13, 2025;22,850.00;22,900.00;22,600.00;22,900.00;22,900.00;7,558,104
Feb 12, 2025;23,000.00;23,050.00;22,700.00;22,700.00;22,700.00;8,361,097
Feb 11, 2025;23,000.00;23,000.00;22,850.00;23,000.00;23,000.00;7,784,308
Feb 10, 2025;22,700.00;23,250.00;22,450.00;22,900.00;22,900.00;19,859,510
Feb 7, 2025;22,700.00;23,000.00;22,400.00;22,750.00;22,750.00;14,237,910
Feb 6, 2025;22,550.00;22,950.00;22,550.00;22,600.00;22,600.00;11,107,920
Feb 5, 2025;22,500.00;22,550.00;22,300.00;22,500.00;22,500.00;26,174,500
Feb 4, 2025;22,200.00;22,600.00;22,100.00;22,450.00;22,450.00;12,433,300
Feb 3, 2025;22,050.00;22,250.00;21,950.00;22,050.00;22,050.00;9,831,105
Jan 24, 2025;22,050.00;22,450.00;22,050.00;22,400.00;22,400.00;10,552,170
Jan 23, 2025;21,900.00;22,250.00;21,800.00;22,200.00;22,200.00;15,239,720
Jan 22, 2025;21,950.00;21,950.00;21,750.00;21,800.00;21,800.00;8,167,130
Jan 21, 2025;21,950.00;22,050.00;21,750.00;21,850.00;21,850.00;16,803,720
Jan 20, 2025;21,500.00;21,950.00;21,500.00;21,850.00;21,850.00;9,424,660
Jan 17, 2025;21,500.00;21,500.00;21,350.00;21,500.00;21,500.00;7,965,419
Jan 16, 2025;21,500.00;21,600.00;21,350.00;21,400.00;21,400.00;9,901,825
Jan 15, 2025;21,450.00;21,500.00;21,300.00;21,350.00;21,350.00;9,917,588
Jan 14, 2025;21,400.00;21,500.00;21,150.00;21,300.00;21,300.00;7,936,021
Jan 13, 2025;21,150.00;21,500.00;20,950.00;21,500.00;21,500.00;9,021,557
Jan 10, 2025;21,450.00;21,500.00;21,150.00;21,150.00;21,150.00;10,415,520
Jan 9, 2025;21,600.00;21,700.00;21,450.00;21,500.00;21,500.00;7,521,334
Jan 8, 2025;21,450.00;21,700.00;21,450.00;21,600.00;21,600.00;8,416,606
Jan 7, 2025;1.15:1 Stock Splits;;;;;
Jan 7, 2025;21,700.00;21,700.00;21,200.00;21,650.00;21,650.00;14,558,370
Jan 6, 2025;21,478.26;21,652.17;21,217.39;21,217.39;21,217.39;17,406,193
Jan 3, 2025;21,913.04;21,913.04;21,478.26;21,478.26;21,478.26;12,915,201
Jan 2, 2025;21,869.56;22,130.44;21,782.61;21,913.04;21,913.04;15,481,357
Dec 31, 2024;21,565.22;21,826.09;21,565.22;21,826.09;21,826.09;13,537,029
Dec 30, 2024;21,869.56;21,869.56;21,565.22;21,565.22;21,565.22;13,334,238
Dec 27, 2024;21,782.61;22,000.00;21,739.13;21,782.61;21,782.61;21,272,746
Dec 26, 2024;21,304.35;21,652.17;21,260.87;21,652.17;21,652.17;24,438,811
Dec 25, 2024;20,826.09;21,565.22;20,826.09;21,260.87;21,260.87;18,192,908
Dec 24, 2024;20,913.04;20,913.04;20,739.13;20,782.61;20,782.61;4,395,931
Dec 23, 2024;20,869.56;21,000.00;20,869.56;20,913.04;20,913.04;8,605,556
Dec 20, 2024;20,739.13;20,869.56;20,695.65;20,869.56;20,869.56;27,464,679
Dec 19, 2024;20,695.65;20,913.04;20,695.65;20,739.13;20,739.13;12,106,418
Dec 18, 2024;21,000.00;21,043.48;20,913.04;21,043.48;21,043.48;4,807,842
Dec 17, 2024;20,913.04;21,043.48;20,913.04;21,000.00;21,000.00;4,796,814
Dec 16, 2024;21,086.96;21,173.91;20,869.56;20,956.52;20,956.52;7,355,845
Dec 13, 2024;21,086.96;21,173.91;21,043.48;21,086.96;21,086.96;5,403,122
Dec 12, 2024;21,217.39;21,347.83;21,130.44;21,130.44;21,130.44;6,696,410
Dec 11, 2024;21,086.96;21,217.39;20,956.52;21,130.44;21,130.44;7,966,006
Dec 10, 2024;21,217.39;21,304.35;21,086.96;21,086.96;21,086.96;7,897,880
Dec 9, 2024;21,217.39;21,347.83;21,086.96;21,217.39;21,217.39;7,640,180
Dec 6, 2024;21,391.30;21,391.30;21,173.91;21,173.91;21,173.91;18,306,988
Dec 5, 2024;20,739.13;21,391.30;20,695.65;21,347.83;21,347.83;12,287,520
Dec 4, 2024;20,782.61;20,869.56;20,695.65;20,739.13;20,739.13;9,867,231
Dec 3, 2024;21,000.00;21,043.48;20,826.09;20,826.09;20,826.09;8,530,585
Dec 2, 2024;21,043.48;21,130.44;20,913.04;21,000.00;21,000.00;7,177,654
Nov 29, 2024;20,913.04;21,000.00;20,826.09;21,000.00;21,000.00;7,794,930
Nov 28, 2024;21,043.48;21,086.96;20,869.56;20,869.56;20,869.56;10,250,065
Nov 27, 2024;20,869.56;21,086.96;20,782.61;20,956.52;20,956.52;5,064,946
Nov 26, 2024;20,913.04;21,043.48;20,869.56;20,956.52;20,956.52;6,172,396
Nov 25, 2024;20,869.56;20,913.04;20,782.61;20,826.09;20,826.09;5,939,981
Nov 22, 2024;20,826.09;21,043.48;20,782.61;20,869.56;20,869.56;10,588,051
Nov 21, 2024;20,521.74;20,869.56;20,347.83;20,869.56;20,869.56;7,567,232
Nov 20, 2024;20,130.44;20,608.70;20,130.44;20,478.26;20,478.26;13,063,643
Nov 19, 2024;20,434.78;20,521.74;20,130.44;20,130.44;20,130.44;9,052,685
Nov 18, 2024;20,434.78;20,565.22;20,086.96;20,347.83;20,347.83;18,787,550
Nov 15, 2024;20,608.70;20,695.65;20,434.78;20,434.78;20,434.78;23,079,695
Nov 14, 2024;20,956.52;20,956.52;20,695.65;20,695.65;20,695.65;24,355,850
Nov 13, 2024;20,956.52;21,086.96;20,739.13;21,000.00;21,000.00;15,994,890
Nov 12, 2024;21,130.44;21,173.91;20,956.52;20,956.52;20,956.52;10,483,883
Nov 11, 2024;21,347.83;21,391.30;20,826.09;21,130.44;21,130.44;19,920,530
Nov 8, 2024;21,608.70;21,652.17;21,217.39;21,347.83;21,347.83;9,607,215
Nov 7, 2024;21,739.13;21,739.13;21,565.22;21,565.22;21,565.22;13,785,395
Nov 6, 2024;21,434.78;21,652.17;21,304.35;21,608.70;21,608.70;9,866,885
Nov 5, 2024;21,347.83;21,391.30;21,217.39;21,260.87;21,260.87;11,100,110
Nov 4, 2024;21,478.26;21,521.74;21,217.39;21,260.87;21,260.87;14,261,725
Nov 1, 2024;21,695.65;21,782.61;21,391.30;21,391.30;21,391.30;13,598,980
Oct 31, 2024;21,739.13;21,913.04;21,565.22;21,782.61;21,782.61;11,744,030
Oct 30, 2024;21,739.13;21,869.56;21,478.26;21,739.13;21,739.13;16,694,895
Oct 29, 2024;21,652.17;21,826.09;21,608.70;21,739.13;21,739.13;9,831,580
Oct 28, 2024;21,521.74;21,608.70;21,434.78;21,565.22;21,565.22;4,575,046
Oct 25, 2024;21,565.22;21,565.22;21,347.83;21,434.78;21,434.78;12,294,995
Oct 24, 2024;21,956.52;22,086.96;21,478.26;21,478.26;21,478.26;22,133,705
Oct 23, 2024;21,956.52;22,043.48;21,869.56;21,956.52;21,956.52;13,454,425
Oct 22, 2024;22,173.91;22,304.35;21,869.56;21,956.52;21,956.52;23,376,280
Oct 21, 2024;22,391.30;22,521.74;22,217.39;22,217.39;22,217.39;10,822,076
Oct 18, 2024;22,608.70;22,782.61;22,347.83;22,391.30;22,391.30;21,249,700
Oct 17, 2024;22,217.39;22,521.74;22,043.48;22,521.74;22,521.74;13,712,025
Oct 16, 2024;22,304.35;22,304.35;22,086.96;22,173.91;22,173.91;12,453,810
Oct 15, 2024;22,565.22;22,695.65;22,304.35;22,304.35;22,304.35;17,725,410
Oct 14, 2024;22,304.35;22,695.65;22,173.91;22,478.26;22,478.26;17,908,720
Oct 11, 2024;22,173.91;22,260.87;22,043.48;22,217.39;22,217.39;8,533,576
Oct 10, 2024;22,347.83;22,565.22;22,173.91;22,173.91;22,173.91;14,608,335
Oct 9, 2024;22,000.00;22,304.35;21,956.52;22,260.87;22,260.87;16,832,435
Oct 8, 2024;21,913.04;22,173.91;21,826.09;21,913.04;21,913.04;14,240,910
Oct 7, 2024;22,000.00;22,086.96;21,739.13;21,913.04;21,913.04;11,714,130
Oct 4, 2024;22,173.91;22,173.91;21,826.09;21,826.09;21,826.09;21,929,695
Oct 3, 2024;22,304.35;22,695.65;22,086.96;22,173.91;22,173.91;29,134,790
Oct 2, 2024;22,217.39;22,478.26;22,173.91;22,347.83;22,347.83;23,196,075
Oct 1, 2024;22,391.30;22,739.13;22,304.35;22,304.35;22,304.35;21,583,545
Sep 30, 2024;22,130.44;22,434.78;22,130.44;22,347.83;22,347.83;17,070,025
Sep 27, 2024;22,347.83;22,739.13;22,260.87;22,347.83;22,347.83;21,282,360
Sep 26, 2024;22,391.30;22,565.22;22,173.91;22,347.83;22,347.83;30,791,710
Sep 25, 2024;22,086.96;22,521.74;22,043.48;22,391.30;22,391.30;39,316,315
Sep 24, 2024;21,652.17;22,000.00;21,565.22;21,956.52;21,956.52;20,435,385
Sep 23, 2024;21,565.22;22,086.96;21,565.22;21,565.22;21,565.22;26,943,005
Sep 20, 2024;21,347.83;21,739.13;21,347.83;21,521.74;21,521.74;38,356,640
Sep 19, 2024;21,260.87;21,347.83;21,173.91;21,217.39;21,217.39;10,064,111
Sep 18, 2024;21,130.44;21,391.30;21,000.00;21,217.39;21,217.39;19,426,214
Sep 17, 2024;20,869.56;21,086.96;20,695.65;21,086.96;21,086.96;9,987,643
Sep 16, 2024;20,782.61;21,086.96;20,739.13;20,782.61;20,782.61;9,987,866
Sep 13, 2024;20,913.04;20,913.04;20,739.13;20,782.61;20,782.61;5,842,345
Sep 12, 2024;20,869.56;21,000.00;20,826.09;20,869.56;20,869.56;9,652,180
Sep 11, 2024;20,652.17;20,913.04;20,434.78;20,782.61;20,782.61;11,962,300
Sep 10, 2024;20,913.04;21,043.48;20,565.22;20,652.17;20,652.17;16,971,470
Sep 9, 2024;20,782.61;20,826.09;20,652.17;20,826.09;20,826.09;11,770,020
Sep 6, 2024;20,782.61;20,913.04;20,652.17;20,869.56;20,869.56;67,914,641
Sep 5, 2024;21,217.39;21,478.26;20,782.61;20,826.09;20,826.09;82,147,938
Sep 4, 2024;21,260.87;21,391.30;21,173.91;21,217.39;21,217.39;20,607,195
Aug 30, 2024;21,608.70;21,739.13;21,565.22;21,608.70;21,608.70;10,199,696
Aug 29, 2024;21,434.78;21,913.04;21,434.78;21,608.70;21,608.70;26,171,585
Aug 28, 2024;21,260.87;21,478.26;21,173.91;21,434.78;21,434.78;19,741,130
Aug 27, 2024;21,173.91;21,304.35;21,130.44;21,217.39;21,217.39;13,108,505
Aug 26, 2024;21,478.26;21,565.22;21,130.44;21,260.87;21,260.87;13,437,060
Aug 23, 2024;21,217.39;21,434.78;21,130.44;21,347.83;21,347.83;17,962,195
Aug 22, 2024;21,608.70;21,652.17;21,217.39;21,217.39;21,217.39;15,059,135
Aug 21, 2024;21,086.96;21,565.22;20,913.04;21,521.74;21,521.74;25,264,120
Aug 20, 2024;20,956.52;21,304.35;20,913.04;21,086.96;21,086.96;18,975,000
Aug 19, 2024;20,956.52;21,086.96;20,826.09;20,913.04;20,913.04;11,454,461
Aug 16, 2024;20,347.83;20,956.52;20,304.35;20,913.04;20,913.04;24,344,925
Aug 15, 2024;20,347.83;20,478.26;20,217.39;20,217.39;20,217.39;13,711,174
Aug 14, 2024;20,652.17;20,652.17;20,347.83;20,347.83;20,347.83;8,032,290
Aug 13, 2024;20,565.22;20,652.17;20,347.83;20,521.74;20,521.74;8,724,130
Aug 12, 2024;20,434.78;20,608.70;20,304.35;20,608.70;20,608.70;12,341,455
Aug 9, 2024;20,173.91;20,434.78;20,173.91;20,391.30;20,391.30;9,850,440
Aug 8, 2024;20,260.87;20,434.78;20,000.00;20,043.48;20,043.48;13,197,515
Aug 7, 2024;20,347.83;20,434.78;20,173.91;20,304.35;20,304.35;11,805,210
Aug 6, 2024;20,173.91;20,434.78;20,000.00;20,347.83;20,347.83;22,073,675
Aug 5, 2024;20,043.48;20,478.26;19,826.09;19,956.52;19,956.52;35,905,070
Aug 2, 2024;20,000.00;20,695.65;20,000.00;20,695.65;20,695.65;28,291,012
Aug 1, 2024;21,217.39;21,347.83;20,217.39;20,347.83;20,347.83;39,820,475
Jul 31, 2024;21,304.35;21,652.17;21,043.48;21,217.39;21,217.39;23,541,995
Jul 30, 2024;20,956.52;21,304.35;20,739.13;21,304.35;21,304.35;22,507,455
Jul 29, 2024;21,260.87;21,260.87;20,956.52;20,956.52;20,956.52;12,239,450
Jul 26, 2024;20,782.61;21,173.91;20,739.13;21,130.44;21,130.44;13,984,460
Jul 25, 2024;20,739.13;20,956.52;20,434.78;20,826.09;20,826.09;26,783,270
Jul 24, 2024;20,695.65;21,086.96;20,565.22;20,826.09;20,826.09;31,431,800
Jul 23, 2024;22,043.48;22,043.48;20,695.65;20,782.61;20,782.61;58,243,130
Jul 22, 2024;22,000.00;22,391.30;21,434.78;21,913.04;21,913.04;45,157,395
Jul 19, 2024;21,652.17;22,304.35;21,565.22;22,086.96;22,086.96;57,508,165
Jul 18, 2024;21,391.30;21,739.13;20,956.52;21,652.17;21,652.17;46,279,450
Jul 17, 2024;20,695.65;21,869.56;20,478.26;21,304.35;21,304.35;84,048,785
Jul 16, 2024;20,086.96;20,826.09;20,043.48;20,478.26;20,478.26;30,706,610
Jul 15, 2024;20,043.48;20,173.91;19,956.52;20,043.48;20,043.48;5,900,880
Jul 12, 2024;19,956.52;20,173.91;19,913.04;20,000.00;20,000.00;9,800,530
Jul 11, 2024;20,391.30;20,434.78;20,086.96;20,086.96;20,086.96;10,015,120
Jul 10, 2024;20,130.44;20,521.74;20,130.44;20,260.87;20,260.87;27,844,030
Jul 9, 2024;19,826.09;20,130.44;19,695.65;20,130.44;20,130.44;16,423,725
Jul 8, 2024;19,826.09;19,956.52;19,652.17;19,739.13;19,739.13;12,357,325
Jul 5, 2024;19,826.09;19,869.56;19,652.17;19,826.09;19,826.09;9,120,420
Jul 4, 2024;19,913.04;20,000.00;19,652.17;19,826.09;19,826.09;8,238,255
Jul 3, 2024;19,826.09;19,956.52;19,652.17;19,913.04;19,913.04;12,762,113
Jul 2, 2024;19,565.22;19,869.56;19,521.74;19,739.13;19,739.13;13,263,295
Jul 1, 2024;19,347.83;19,521.74;19,260.87;19,521.74;19,521.74;5,948,375
Jun 28, 2024;19,608.70;19,608.70;19,304.35;19,304.35;19,304.35;13,249,380
Jun 27, 2024;19,521.74;19,652.17;19,478.26;19,565.22;19,565.22;8,068,745
Jun 26, 2024;19,652.17;19,695.65;19,434.78;19,565.22;19,565.22;16,354,725
Jun 25, 2024;19,739.13;19,869.56;19,565.22;19,652.17;19,652.17;25,427,236
Jun 24, 2024;20,086.96;20,173.91;19,608.70;19,695.65;19,695.65;36,764,120
Jun 21, 2024;20,217.39;20,304.35;20,086.96;20,173.91;20,173.91;12,262,910
Jun 20, 2024;20,347.83;20,391.30;20,130.44;20,217.39;20,217.39;16,887,531
Jun 19, 2024;20,347.83;20,391.30;20,043.48;20,260.87;20,260.87;15,677,605
Jun 18, 2024;20,434.78;20,478.26;20,217.39;20,217.39;20,217.39;14,334,980
Jun 17, 2024;20,347.83;20,347.83;19,956.52;20,217.39;20,217.39;20,937,590
Jun 14, 2024;20,869.56;20,869.56;20,086.96;20,086.96;20,086.96;29,964,400
Jun 13, 2024;20,173.91;20,608.70;20,130.44;20,478.26;20,478.26;46,731,400
Jun 12, 2024;19,608.70;20,086.96;19,478.26;20,086.96;20,086.96;29,644,700
Jun 11, 2024;19,695.65;19,739.13;19,521.74;19,608.70;19,608.70;12,227,605
Jun 10, 2024;19,608.70;19,913.04;19,565.22;19,695.65;19,695.65;16,251,800
Jun 7, 2024;19,608.70;19,695.65;19,391.30;19,521.74;19,521.74;10,510,425
Jun 6, 2024;19,478.26;19,652.17;19,391.30;19,434.78;19,434.78;12,456,225
Jun 5, 2024;19,608.70;19,739.13;19,304.35;19,304.35;19,304.35;15,774,665
Jun 4, 2024;19,782.61;19,826.09;19,565.22;19,565.22;19,565.22;11,245,390
Jun 3, 2024;19,086.96;19,826.09;19,086.96;19,652.17;19,652.17;28,478,025
May 31, 2024;19,000.00;19,130.44;18,913.04;18,913.04;18,913.04;17,702,525
May 30, 2024;19,217.39;19,260.87;18,869.56;19,000.00;19,000.00;33,304,000
May 29, 2024;19,652.17;19,695.65;19,391.30;19,391.30;19,391.30;23,953,810
May 28, 2024;19,739.13;19,782.61;19,434.78;19,652.17;19,652.17;15,418,395
May 27, 2024;19,652.17;19,652.17;19,434.78;19,521.74;19,521.74;9,192,870
May 24, 2024;19,608.70;20,260.87;19,260.87;19,521.74;19,521.74;42,111,620
May 23, 2024;500 Dividend;;;;;
May 23, 2024;19,739.13;19,869.56;19,565.22;19,826.09;19,826.09;15,042,690
May 22, 2024;20,521.74;20,565.22;20,173.91;20,173.91;19,673.91;23,980,375
May 21, 2024;20,391.30;20,521.74;20,217.39;20,521.74;20,013.12;18,862,645
May 20, 2024;20,521.74;20,521.74;20,347.83;20,391.30;19,885.92;21,476,825
May 17, 2024;20,391.30;20,391.30;20,130.44;20,217.39;19,716.31;18,015,785
May 16, 2024;20,130.44;20,478.26;20,000.00;20,347.83;19,843.52;38,232,555
May 15, 2024;19,956.52;20,043.48;19,826.09;19,913.04;19,419.51;21,505,575
May 14, 2024;19,913.04;20,173.91;19,739.13;19,869.56;19,377.11;21,902,612
May 13, 2024;19,652.17;20,000.00;19,652.17;19,695.65;19,207.51;17,320,725
